"NumeroExpedient","CodiDistricte","DiaSetmana","Any","MesAny","NomMes","DiaMes","HoraDia","NumeroMorts","NumeroLesionatsLleus","NumeroLesionatsGreus","NumeroVictimes","NumeroVehiclesImplicats","CoordenadaUTM_X","CoordenadaUTM_Y"
"2017S007012","4","Dc",2017,8,"Agost",16,12,0,1,0,1,2,427044,4581624
"2017S000524","4","Dv",2017,1,"Gener",20,8,0,1,0,1,2,427154,4581720
"2017S010022","4","Dv",2017,12,"Desembre",1,8,0,1,0,1,2,427225,4581826
"2017S002234","4","Dl",2017,3,"Marc",20,14,0,1,0,1,2,427563,4582205
"2017S000735","4","Dv",2017,1,"Gener",27,20,0,2,0,2,2,427397,4581912
"2017S001007","4","Dm",2017,2,"Febrer",7,0,0,2,0,2,2,426575,4581323
"2017S007816","4","Dj",2017,9,"Setembre",21,11,0,1,0,1,2,426175,4581613
"2017S003509","4","Dc",2017,4,"Abril",19,19,0,2,0,2,1,428268,4582728
"2017S007116","4","Dm",2017,8,"Agost",22,12,0,2,0,2,3,427701,4582371
"2017S001474","4","Dc",2017,2,"Febrer",22,15,0,2,0,2,2,428137,4582284
"2017S010719","4","Dc",2017,12,"Desembre",27,14,0,1,0,1,1,427815,4582304
"2017S010055","4","Dv",2017,12,"Desembre",1,19,0,1,0,1,2,428013,4582214
"2017S010195","4","Dj",2017,12,"Desembre",7,15,0,1,0,1,3,427773,4582725
"2017S010404","4","Ds",2017,12,"Desembre",16,15,0,1,0,1,1,427513,4582073
"2017S000853","4","Dc",2017,2,"Febrer",1,12,0,0,0,0,1,428291,4582191
"2017S004546","4","Dm",2017,5,"Maig",23,7,0,2,0,2,2,428030,4582690
"2017S002224","4","Dv",2017,3,"Marc",17,15,0,1,0,1,2,428147,4582725
"2017S006174","4","Ds",2017,7,"Juliol",15,14,0,1,0,1,3,427949,4582755
"2017S006797","4","Dg",2017,8,"Agost",6,12,0,1,0,1,2,427949,4582755
"2017S007028","4","Dc",2017,8,"Agost",16,23,0,1,0,1,2,428118,4582508
"2017S007478","4","Dv",2017,9,"Setembre",8,12,0,1,0,1,2,427556,4582525
"2017S005828","4","Dc",2017,7,"Juliol",5,1,1,0,1,2,2,427556,4582525
"2017S005299","4","Ds",2017,6,"Juny",17,0,0,1,0,1,2,427556,4582525
"2017S009279","4","Dj",2017,11,"Novembre",9,20,0,1,0,1,2,427429,4582878
"2017S001585","4","Dg",2017,2,"Febrer",26,13,0,1,0,1,2,427400,4582754
"2017S000827","4","Dm",2017,1,"Gener",31,11,0,1,0,1,2,427310,4582774
"2017S008496","4","Dl",2017,10,"Octubre",16,8,0,1,0,1,3,428505,4582845
"2017S000640","4","Dv",2017,1,"Gener",13,10,0,0,0,0,2,426211,4582894
"2017S005972","4","Dg",2017,7,"Juliol",9,18,0,1,0,1,2,425930,4582842
"2017S005748","4","Dg",2017,7,"Juliol",2,22,0,1,0,1,2,426089,4583307
"2017S006473","5","Dl",2017,7,"Juliol",24,22,0,6,0,6,2,427852,4583792
"2017S010768","5","Ds",2017,12,"Desembre",30,17,0,1,0,1,2,427968,4583791
"2017S000295","5","Dm",2017,1,"Gener",10,16,0,2,0,2,3,427715,4583589
"2017S001917","4","Dc",2017,3,"Marc",8,20,0,1,0,1,2,425681,4582980
"2017S000986","4","Dl",2017,2,"Febrer",6,10,0,2,0,2,2,425383,4583050
"2017S001413","4","Dl",2017,2,"Febrer",20,15,0,1,0,1,2,425531,4583190
"2017S008923","4","Ds",2017,10,"Octubre",28,12,0,2,0,2,2,425764,4582806
"2017S004622","5","Dj",2017,5,"Maig",25,17,0,1,0,1,2,427918,4583866
"2017S000337","4","Dv",2017,1,"Gener",13,14,0,1,0,1,2,425964,4582722
"2017S007537","4","Dl",2017,9,"Setembre",11,20,0,4,0,4,2,426061,4583346
"2017S001262","4","Dc",2017,2,"Febrer",15,9,0,1,0,1,2,426273,4582729
"2017S002318","4","Dj",2017,3,"Marc",23,8,0,1,0,1,3,426273,4582729
"2017S001692","4","Dc",2017,3,"Marc",1,14,0,1,0,1,2,426265,4582745
"2017S009297","4","Dv",2017,11,"Novembre",10,7,0,1,0,1,2,425359,4582359
"2017S008303","4","Dg",2017,10,"Octubre",8,17,0,1,0,1,2,425436,4582505
"2017S010168","4","Dm",2017,12,"Desembre",5,17,0,1,0,1,2,426413,4582682
"2017S000262","4","Dc",2017,1,"Gener",11,16,0,1,0,1,2,426780,4581441
"2017S001525","4","Dv",2017,2,"Febrer",24,7,0,1,0,1,3,426780,4581441
"2017S006243","4","Dl",2017,7,"Juliol",17,14,0,0,1,1,2,425496,4582253
"2017S006143","4","Dv",2017,7,"Juliol",14,15,0,1,0,1,1,425464,4581588
"2017S010693","4","Dc",2017,12,"Desembre",27,13,0,1,0,1,2,426600,4582486
"2017S008216","4","Dj",2017,10,"Octubre",5,10,0,2,0,2,2,426420,4582557
"2017S008298","4","Dg",2017,10,"Octubre",8,11,0,1,0,1,2,426422,4581657
"2017S002004","4","Dg",2017,3,"Marc",12,0,0,1,0,1,2,426595,4582525
"2017S007640","4","Dv",2017,9,"Setembre",15,14,0,2,0,2,2,427163,4581781
"2017S002485","4","Dm",2017,3,"Marc",28,17,0,0,0,0,2,427134,4581903
"2017S010002","4","Dj",2017,11,"Novembre",30,15,0,1,0,1,2,426743,4582539
"2017S007666","4","Ds",2017,9,"Setembre",16,12,0,1,0,1,2,426721,4582683
"2017S001633","4","Dm",2017,2,"Febrer",28,8,0,3,0,3,3,426772,4582621
"2017S007146","4","Dc",2017,8,"Agost",23,23,0,2,0,2,2,425404,4581892
"2017S007190","4","Ds",2017,8,"Agost",26,18,0,2,0,2,2,425404,4581892
"2017S000431","4","Dl",2017,1,"Gener",16,18,0,1,0,1,2,427079,4582547
"2017S002501","4","Dc",2017,3,"Marc",29,6,0,1,0,1,2,426835,4582625
"2017S001671","4","Dc",2017,3,"Marc",1,7,0,1,0,1,2,426806,4582575
"2017S002337","4","Dj",2017,3,"Marc",23,16,0,1,0,1,2,426340,4582083
"2017S008633","4","Dj",2017,10,"Octubre",19,15,0,1,0,1,2,426895,4582511
"2017S001843","4","Dl",2017,3,"Marc",6,16,0,1,0,1,2,427091,4582295
"2017S000025","4","Dl",2017,1,"Gener",2,7,0,1,0,1,2,427082,4582281
"2017S000835","4","Dm",2017,1,"Gener",31,8,0,1,0,1,2,427090,4582325
"2017S008735","4","Dg",2017,10,"Octubre",22,12,0,1,0,1,3,427098,4582376
"2017S004743","4","Dm",2017,5,"Maig",30,8,0,1,0,1,2,425098,4581932
"2017S008494","4","Dl",2017,10,"Octubre",16,7,0,1,0,1,2,425098,4581932
"2017S009050","4","Dj",2017,11,"Novembre",2,15,0,1,0,1,2,427027,4582352
"2017S004234","4","Dv",2017,5,"Maig",12,16,0,1,0,1,2,426848,4582296
"2017S004747","4","Dm",2017,5,"Maig",30,10,0,2,0,2,2,426650,4582241
"2017S008250","4","Dv",2017,10,"Octubre",6,14,0,1,0,1,2,426268,4582116
"2017S009807","4","Ds",2017,11,"Novembre",25,4,0,2,0,2,1,426501,4582609
"2017S007124","4","Dm",2017,8,"Agost",22,13,0,1,0,1,2,426741,4582066
"2017S003659","4","Dl",2017,4,"Abril",24,20,0,1,0,1,1,426076,4581196
"2017S009396","4","Dl",2017,11,"Novembre",13,9,0,1,0,1,2,425819,4582083
"2017S005083","4","Dv",2017,6,"Juny",9,18,0,0,1,1,2,426235,4581911
"2017S004457","4","Dv",2017,5,"Maig",19,21,0,1,0,1,1,426046,4581663
"2017S007299","4","Dj",2017,8,"Agost",31,15,0,1,0,1,2,427081,4582153
"2017S009884","5","Dl",2017,11,"Novembre",27,18,0,1,0,1,3,428137,4584108
"2017S007871","5","Dv",2017,9,"Setembre",22,20,0,1,0,1,2,429433,4583219
"2017S010523","5","Dc",2017,12,"Desembre",20,8,0,2,0,2,2,428925,4583783
"2017S002570","5","Dv",2017,3,"Marc",31,10,0,1,0,1,2,429296,4583502
"2017S001410","5","Dl",2017,2,"Febrer",20,15,0,1,0,1,2,428632,4583993
"2017S003296","5","Dl",2017,4,"Abril",10,18,0,1,0,1,2,428884,4583410
"2017S003474","5","Dm",2017,4,"Abril",18,19,0,1,0,1,2,428480,4583621
"2017S004188","5","Dj",2017,5,"Maig",11,13,0,1,0,1,3,428713,4583775
"2017S006209","5","Dg",2017,7,"Juliol",16,23,0,0,0,0,1,428848,4583402
"2017S005063","5","Dv",2017,6,"Juny",9,16,0,1,0,1,2,428908,4583676
"2017S009922","5","Dm",2017,11,"Novembre",28,18,0,2,0,2,2,428830,4583762
"2017S001051","5","Dc",2017,2,"Febrer",8,14,0,1,0,1,1,428729,4583772
"2017S009206","5","Dm",2017,11,"Novembre",7,18,0,1,0,1,2,428560,4584020
"2017S010045","5","Dv",2017,12,"Desembre",1,17,0,1,0,1,2,429410,4583228
"2017S010500","5","Dm",2017,12,"Desembre",19,15,0,1,0,1,3,428423,4582909
"2017S009628","5","Dl",2017,11,"Novembre",20,9,0,1,0,1,1,428507,4583403
"2017S003728","5","Dc",2017,4,"Abril",26,21,0,1,0,1,2,428623,4583426
"2017S009548","5","Dv",2017,11,"Novembre",17,11,0,1,0,1,2,429033,4583293
"2017S008398","5","Dc",2017,10,"Octubre",11,16,0,0,0,0,2,429326,4583285
"2017S009189","5","Dm",2017,11,"Novembre",7,12,0,1,0,1,2,428125,4583084
"2017S009576","5","Ds",2017,11,"Novembre",18,0,0,1,0,1,2,428578,4583280
"2017S004472","5","Ds",2017,5,"Maig",20,14,0,0,0,0,1,429167,4583133
"2017S001310","5","Dj",2017,2,"Febrer",16,20,0,1,0,1,2,427955,4582892
"2017S005457","5","Dj",2017,6,"Juny",22,10,0,1,0,1,1,427914,4582878
"2017S008436","5","Dv",2017,10,"Octubre",13,12,0,1,0,1,2,427643,4583395
"2017S008132","5","Dl",2017,10,"Octubre",2,17,0,1,0,1,2,427668,4583417
"2017S004583","5","Dc",2017,5,"Maig",24,9,0,1,0,1,1,428228,4582847
"2017S005730","5","Ds",2017,7,"Juliol",1,17,0,1,0,1,2,428312,4582881
"2017S004834","5","Dj",2017,6,"Juny",1,17,0,0,0,0,3,427789,4583467
"2017S008585","5","Dc",2017,10,"Octubre",18,14,0,2,0,2,3,427645,4583468
"2017S002514","5","Dc",2017,3,"Marc",29,15,0,2,0,2,2,427993,4582786
"2017S001033","5","Dm",2017,2,"Febrer",7,18,0,1,0,1,1,427833,4583429
"2017S007177","5","Dv",2017,8,"Agost",25,18,0,1,0,1,2,427615,4583452
"2017S006674","5","Dm",2017,8,"Agost",1,23,0,2,0,2,2,428216,4583286
"2017S005556","5","Dl",2017,6,"Juny",26,14,0,1,0,1,3,426403,4583551
"2017S000473","5","Dm",2017,1,"Gener",17,21,0,1,0,1,1,426631,4583837
"2017S001199","5","Dl",2017,2,"Febrer",13,17,0,1,0,1,2,426469,4583447
"2017S002396","5","Dv",2017,3,"Marc",24,23,0,1,0,1,3,426684,4583974
"2017S001453","5","Dm",2017,2,"Febrer",21,16,0,1,0,1,2,426796,4583642
"2017S001123","5","Dv",2017,2,"Febrer",10,11,0,1,0,1,1,426542,4582762
"2017S002164","5","Dv",2017,3,"Marc",17,18,0,1,0,1,2,426739,4584054
"2017S006283","5","Dm",2017,7,"Juliol",18,16,0,1,0,1,2,425910,4583445
"2017S009029","5","Dc",2017,11,"Novembre",1,13,0,1,0,1,2,426562,4584402
"2017S005274","5","Dv",2017,6,"Juny",16,11,0,1,0,1,2,425637,4584615
"2017S001385","5","Dg",2017,2,"Febrer",19,8,0,1,0,1,2,426056,4583947
"2017S009809","5","Ds",2017,11,"Novembre",25,9,0,1,0,1,2,426214,4584383
"2017S000992","5","Dl",2017,2,"Febrer",6,13,0,1,0,1,2,426305,4584376
"2017S006455","5","Dl",2017,7,"Juliol",24,15,0,2,0,2,3,426026,4584508
"2017S007625","5","Dv",2017,9,"Setembre",15,2,0,0,0,0,1,427368,4584263
"2017S003456","5","Dl",2017,4,"Abril",10,11,0,0,0,0,2,427320,4583089
"2017S004133","5","Dm",2017,5,"Maig",9,14,0,1,0,1,2,427672,4583225
"2017S008284","5","Ds",2017,10,"Octubre",7,18,0,0,0,0,2,427181,4584143
"2017S008938","5","Dg",2017,10,"Octubre",29,10,0,4,0,4,3,427014,4583579
"2017S008300","5","Dg",2017,10,"Octubre",8,13,0,1,0,1,1,427187,4583514
"2017S000814","5","Dl",2017,1,"Gener",30,21,0,1,0,1,2,427470,4583149
"2017S007219","5","Dl",2017,8,"Agost",28,16,0,1,0,1,2,427386,4583506
"2017S001981","5","Dv",2017,3,"Marc",10,21,0,2,0,2,2,427316,4583237
"2017S007221","5","Dl",2017,8,"Agost",28,17,0,2,0,2,2,427246,4583502
"2017S002226","5","Dl",2017,3,"Marc",20,9,0,1,0,1,2,427436,4583667
"2017S002398","5","Dv",2017,3,"Marc",24,20,0,1,0,1,1,427364,4583859
"2017S007403","5","Dm",2017,9,"Setembre",5,13,0,1,0,1,2,427183,4583985
"2017S005061","5","Dv",2017,6,"Juny",9,15,0,1,0,1,2,427304,4583785
"2017S002286","5","Dc",2017,3,"Marc",22,11,0,1,0,1,3,427598,4583186
"2017S001543","5","Dv",2017,2,"Febrer",24,14,0,2,0,2,2,427559,4583240
"2017S010448","5","Dl",2017,12,"Desembre",18,14,0,1,0,1,2,427549,4583231
"2017S003942","5","Dj",2017,5,"Maig",4,10,0,1,0,1,2,427474,4583737
"2017S007258","5","Dc",2017,8,"Agost",30,15,0,1,0,1,2,427289,4582899
"2017S006305","5","Dc",2017,7,"Juliol",19,14,0,1,0,1,2,427133,4583124
"2017S003398","5","Dv",2017,4,"Abril",14,14,0,1,0,1,2,427386,4582941
"2017S000316","5","Dv",2017,1,"Gener",13,11,0,1,0,1,2,427621,4582903
"2017S000615","5","Dl",2017,1,"Gener",23,21,0,1,0,1,2,427621,4582903
"2017S001568","5","Ds",2017,2,"Febrer",25,13,0,0,1,1,1,427691,4582934
"2017S006029","5","Dm",2017,7,"Juliol",11,17,0,1,0,1,2,427007,4583321
"2017S007498","5","Dj",2017,8,"Agost",31,8,0,1,0,1,1,426962,4582789
"2017S000902","5","Dj",2017,2,"Febrer",2,14,0,1,0,1,2,427010,4582936
"2017S002187","5","Ds",2017,3,"Marc",18,12,0,2,0,2,4,427862,4584657
"2017S004740","5","Dl",2017,5,"Maig",29,23,0,1,0,1,2,428115,4584395
"2017S005020","5","Dj",2017,6,"Juny",8,16,0,1,0,1,2,428147,4584160
"2017S008086","5","Dg",2017,10,"Octubre",1,7,0,1,0,1,2,427700,4585357
"2017S006509","5","Dc",2017,7,"Juliol",26,6,0,2,0,2,2,427706,4585327
"2017S004358","5","Dm",2017,5,"Maig",16,18,0,0,0,0,3,427498,4585262
"2017S006166","5","Ds",2017,7,"Juliol",15,6,0,1,0,1,1,427972,4583983
"2017S001913","5","Dc",2017,3,"Marc",8,20,0,1,0,1,2,427717,4584507
"2017S005969","5","Dg",2017,7,"Juliol",9,16,0,3,0,3,2,428013,4584044
"2017S005582","5","Dl",2017,6,"Juny",26,21,0,1,0,1,1,427195,4585879
"2017S008391","5","Dc",2017,10,"Octubre",11,14,0,1,0,1,2,428032,4585174
"2017S008866","5","Dj",2017,10,"Octubre",26,17,0,2,0,2,2,427881,4584396
"2017S004038","5","Dg",2017,5,"Maig",7,9,0,1,0,1,1,427936,4584823
"2017S002451","5","Dl",2017,3,"Marc",27,14,0,1,0,1,2,427851,4584542
"2017S003975","5","Dv",2017,5,"Maig",5,7,0,1,0,1,2,427052,4584880
"2017S005282","5","Dv",2017,6,"Juny",16,15,0,2,0,2,2,427161,4584990
"2017S007593","5","Dc",2017,9,"Setembre",13,19,0,2,0,2,2,426784,4584603
"2017S005861","5","Dc",2017,7,"Juliol",5,16,0,3,0,3,3,426911,4584758
"2017S004271","5","Ds",2017,5,"Maig",13,21,0,1,0,1,2,427365,4585152
"2017S004269","5","Ds",2017,5,"Maig",13,21,0,1,0,1,2,427480,4585518
"2017S007391","5","Dl",2017,9,"Setembre",4,19,0,1,0,1,3,427240,4585079
"2017S001246","5","Dm",2017,2,"Febrer",14,18,0,1,0,1,2,427274,4585930
"2017S006074","5","Dc",2017,7,"Juliol",12,17,0,1,0,1,1,427690,4584755
"2017S001489","5","Dj",2017,2,"Febrer",23,7,0,2,0,2,3,427612,4585272
"2017S001456","5","Dm",2017,2,"Febrer",21,19,0,1,0,1,2,427764,4584880
"2017S002022","5","Ds",2017,3,"Marc",11,20,0,1,0,1,2,427719,4584907
"2017S000747","5","Ds",2017,1,"Gener",28,13,0,2,0,2,3,427677,4584931
"2017S001249","5","Dm",2017,2,"Febrer",14,20,0,1,0,1,2,427756,4585495
"2017S006261","5","Dm",2017,7,"Juliol",18,10,0,0,0,0,1,428362,4584861
"2017S008976","5","Dl",2017,10,"Octubre",30,14,0,0,0,0,2,428114,4584473
"2017S005965","5","Ds",2017,7,"Juliol",8,14,0,0,0,0,2,427584,4583903
"2017S009958","5","Dc",2017,11,"Novembre",29,17,0,1,0,1,2,427810,4583925
"2017S006217","5","Dl",2017,7,"Juliol",17,9,0,0,0,0,1,429065,4583989
"2017S010201","5","Dj",2017,12,"Desembre",7,18,0,2,0,2,2,428663,4584359
"2017S002595","5","Dv",2017,3,"Marc",31,19,0,0,1,1,2,428897,4583865
"2017S002028","5","Dl",2017,3,"Marc",13,14,0,1,0,1,2,428909,4583962
"2017S010638","5","Dg",2017,12,"Desembre",24,19,0,2,0,2,3,428757,4584339
"2017S007306","5","Dj",2017,8,"Agost",31,13,0,2,0,2,3,428824,4584342
"2017S004001","5","Ds",2017,5,"Maig",6,7,0,1,0,1,2,428852,4584342
"2017S003416","5","Ds",2017,4,"Abril",15,11,0,2,0,2,2,429007,4583906
"2017S005525","5","Dg",2017,6,"Juny",25,8,0,1,0,1,4,428457,4584275
"2017S006698","5","Dc",2017,8,"Agost",2,16,0,2,0,2,2,428925,4584000
"2017S002178","5","Dv",2017,3,"Marc",17,15,0,1,0,1,2,424841,4586524
"2017S002147","5","Dv",2017,3,"Marc",17,7,0,1,0,1,2,425342,4585248
"2017S006040","5","Dm",2017,7,"Juliol",11,17,0,0,0,0,1,425217,4585277
"2017S000517","6","Dj",2017,1,"Gener",19,18,0,1,0,1,2,428944,4585093
"2017S007187","6","Ds",2017,8,"Agost",26,17,0,1,0,1,2,429000,4584634
"2017S004283","6","Dg",2017,5,"Maig",14,4,0,0,0,0,1,428781,4585225
"2017S010518","6","Dc",2017,12,"Desembre",20,9,0,1,0,1,2,428848,4584819
"2017S010667","6","Dm",2017,12,"Desembre",26,13,0,1,0,1,2,429041,4584671
"2017S009156","5","Dg",2017,11,"Novembre",5,14,0,2,0,2,1,425212,4585626
"2017S007044","6","Dj",2017,8,"Agost",17,19,0,1,0,1,2,428878,4585713
"2017S004968","6","Dm",2017,6,"Juny",6,18,0,1,0,1,1,428602,4585288
"2017S009878","6","Dl",2017,11,"Novembre",27,14,0,1,0,1,1,429315,4585209
"2017S006088","6","Dj",2017,7,"Juliol",13,9,0,1,0,1,2,428404,4585044
"2017S009744","6","Dj",2017,11,"Novembre",23,16,0,1,1,2,1,428547,4585050
"2017S007494","6","Ds",2017,9,"Setembre",9,0,0,1,0,1,2,428293,4585038
"2017S009169","6","Dl",2017,11,"Novembre",6,15,0,1,0,1,2,428022,4585473
"2017S005682","6","Dv",2017,6,"Juny",30,1,0,3,0,3,2,428041,4585531
"2017S001554","6","Dv",2017,2,"Febrer",24,19,0,1,0,1,2,428470,4585983
"2017S001500","6","Dj",2017,2,"Febrer",23,14,0,1,0,1,2,428503,4585798
"2017S008292","6","Dg",2017,10,"Octubre",8,2,0,0,0,0,7,428557,4585073
"2017S007140","6","Dc",2017,8,"Agost",23,14,0,1,0,1,2,428509,4585101
"2017S005632","6","Dc",2017,6,"Juny",28,15,0,1,0,1,2,428509,4585101
"2017S002127","6","Dj",2017,3,"Marc",16,19,0,1,0,1,3,428219,4585559
"2017S003821","6","Ds",2017,4,"Abril",29,19,0,1,0,1,2,428478,4585176
"2017S007810","6","Dj",2017,9,"Setembre",21,8,0,4,0,4,4,428198,4585945
"2017S006006","6","Dl",2017,7,"Juliol",10,18,0,2,0,2,3,428198,4585893
"2017S006291","6","Dm",2017,7,"Juliol",18,21,0,1,0,1,2,428466,4585365
"2017S000192","6","Dl",2017,1,"Gener",9,13,0,1,0,1,3,429416,4584100
"2017S004682","6","Dv",2017,5,"Maig",26,15,0,1,0,1,2,429483,4584465
"2017S005219","6","Dc",2017,6,"Juny",14,17,0,0,0,0,2,429080,4584380
"2017S006469","6","Dl",2017,7,"Juliol",24,14,0,2,0,2,2,429058,4584403
"2017S000417","6","Dl",2017,1,"Gener",16,16,0,2,0,2,1,429909,4584619
"2017S005432","6","Dc",2017,6,"Juny",21,11,0,1,0,1,3,429914,4584606
"2017S002585","6","Dv",2017,3,"Marc",31,13,0,1,0,1,2,429862,4584633
"2017S001336","6","Dv",2017,2,"Febrer",17,15,0,1,0,1,2,429505,4585122
"2017S007390","6","Dl",2017,9,"Setembre",4,17,0,1,0,1,2,429679,4584927
"2017S005286","6","Dv",2017,6,"Juny",16,18,0,1,0,1,2,429509,4584765
"2017S008089","6","Dg",2017,10,"Octubre",1,9,0,1,0,1,2,429380,4584705
"2017S003266","6","Dg",2017,4,"Abril",9,16,0,1,0,1,1,429776,4585050
"2017S006699","6","Dc",2017,8,"Agost",2,18,0,1,0,1,2,429819,4585137
"2017S004021","6","Ds",2017,5,"Maig",6,13,0,1,0,1,1,429898,4583786
"2017S000649","6","Dc",2017,1,"Gener",18,13,0,1,0,1,1,430102,4583898
"2017S007301","6","Dj",2017,8,"Agost",31,7,0,1,0,1,1,429795,4584441
"2017S003156","6","Dc",2017,4,"Abril",5,17,0,1,0,1,1,430020,4584035
"2017S003909","6","Dc",2017,5,"Maig",3,9,0,0,1,1,1,429622,4583407
"2017S003127","6","Dm",2017,4,"Abril",4,20,0,0,0,0,1,429530,4583251
"2017S006399","6","Dv",2017,7,"Juliol",21,19,0,1,0,1,2,429854,4583372
"2017S007091","6","Dg",2017,8,"Agost",20,14,0,2,0,2,4,429865,4583383
"2017S008306","6","Dg",2017,10,"Octubre",8,18,0,1,0,1,2,429926,4583444
"2017S010217","6","Ds",2017,12,"Desembre",9,15,0,2,0,2,2,429511,4583692
"2017S003019","6","Ds",2017,4,"Abril",1,17,0,0,0,0,1,429900,4583573
"2017S004248","6","Ds",2017,5,"Maig",13,0,0,1,0,1,2,429360,4583863
"2017S001198","6","Dl",2017,2,"Febrer",13,16,0,1,0,1,2,429843,4583569
"2017S001441","6","Dm",2017,2,"Febrer",21,13,0,1,0,1,2,429843,4583569
"2017S009246","6","Dc",2017,11,"Novembre",8,18,0,0,0,0,2,429397,4583448
"2017S006169","6","Ds",2017,7,"Juliol",15,9,0,1,0,1,1,430177,4584901
"2017S001243","7","Dm",2017,2,"Febrer",14,20,0,1,0,1,2,428860,4586258
"2017S010165","6","Dm",2017,12,"Desembre",5,19,0,1,0,1,3,430175,4584692
"2017S003613","7","Ds",2017,4,"Abril",22,19,0,2,0,2,1,429024,4586254
"2017S000427","7","Dl",2017,1,"Gener",16,19,0,1,0,1,3,428833,4586137
"2017S005398","6","Dm",2017,6,"Juny",20,9,0,1,0,1,1,430179,4584271
"2017S007004","6","Dm",2017,8,"Agost",15,22,0,2,0,2,2,430187,4584495
"2017S010464","6","Dl",2017,12,"Desembre",18,17,0,1,0,1,1,429991,4584279
"2017S005135","6","Dl",2017,6,"Juny",12,9,0,3,0,3,3,430450,4583927
"2017S004863","6","Dv",2017,6,"Juny",2,14,0,2,0,2,2,430697,4584020
"2017S005293","6","Dv",2017,6,"Juny",16,18,0,1,0,1,2,430449,4583901
"2017S010369","6","Dv",2017,12,"Desembre",15,14,0,1,0,1,2,430516,4584023
"2017S009326","6","Dv",2017,11,"Novembre",10,18,0,1,0,1,2,430631,4584280
"2017S008343","6","Dm",2017,10,"Octubre",10,8,0,1,0,1,2,430339,4584587
"2017S003271","6","Dg",2017,4,"Abril",9,19,0,2,0,2,1,430180,4584176
"2017S010328","6","Dj",2017,12,"Desembre",14,9,0,1,0,1,2,430580,4584481
"2017S009386","6","Dg",2017,11,"Novembre",12,20,0,2,0,2,2,430580,4584481
"2017S010222","6","Ds",2017,12,"Desembre",9,22,0,1,0,1,2,430567,4584257
"2017S006136","6","Dv",2017,7,"Juliol",14,8,0,1,0,1,2,429933,4584340
"2017S005443","7","Dc",2017,6,"Juny",21,14,0,1,0,1,1,427731,4587201
"2017S000664","7","Dc",2017,1,"Gener",25,14,0,4,0,4,2,428055,4586368
"2017S001547","7","Dv",2017,2,"Febrer",24,18,0,1,0,1,2,428217,4587055
"2017S006165","7","Ds",2017,7,"Juliol",15,1,0,0,0,0,1,426683,4586048
"2017S004366","7","Dc",2017,5,"Maig",17,8,0,1,0,1,2,428622,4587117
"2017S007633","7","Dv",2017,9,"Setembre",15,8,0,1,0,1,2,428667,4587254
"2017S007314","7","Dv",2017,9,"Setembre",1,13,0,3,0,3,2,428699,4587310
"2017S005197","7","Dm",2017,6,"Juny",13,18,0,1,0,1,2,428610,4587028
"2017S010412","7","Ds",2017,12,"Desembre",16,21,0,3,0,3,2,428371,4586427
"2017S009856","7","Dl",2017,11,"Novembre",27,9,0,1,0,1,2,428303,4586176
"2017S003987","7","Dv",2017,5,"Maig",5,14,0,1,0,1,2,428373,4586366
"2017S002366","7","Dv",2017,3,"Marc",24,14,0,1,0,1,3,427323,4586998
"2017S002156","7","Dv",2017,3,"Marc",17,14,0,2,0,2,3,427328,4587011
"2017S000172","7","Dg",2017,1,"Gener",8,16,0,1,0,1,2,427328,4587011
"2017S004953","7","Dm",2017,6,"Juny",6,15,0,1,0,1,2,428784,4586134
"2017S001469","7","Dc",2017,2,"Febrer",22,12,0,2,0,2,1,428988,4586375
"2017S009109","7","Ds",2017,11,"Novembre",4,11,0,2,0,2,2,430328,4586684
"2017S004833","7","Dv",2017,6,"Juny",2,3,0,1,0,1,2,429781,4586529
"2017S002344","7","Dj",2017,3,"Marc",23,19,0,1,0,1,2,430748,4586647
"2017S002282","7","Dc",2017,3,"Marc",22,8,0,1,0,1,2,430377,4586661
"2017S004350","7","Dm",2017,5,"Maig",16,14,0,1,0,1,2,430739,4586281
"2017S010134","7","Dm",2017,12,"Desembre",5,7,0,2,0,2,2,428863,4586707
"2017S009277","7","Dj",2017,11,"Novembre",9,20,0,1,0,1,1,428816,4587610
"2017S009914","7","Dm",2017,11,"Novembre",28,14,0,1,0,1,2,429131,4587145
"2017S008710","7","Ds",2017,10,"Octubre",21,15,0,1,0,1,2,429341,4587321
"2017S004907","7","Dg",2017,6,"Juny",4,11,0,2,0,2,2,428446,4586497
"2017S003775","7","Dv",2017,4,"Abril",28,7,0,1,0,1,2,428598,4586926
"2017S004287","7","Dg",2017,5,"Maig",14,18,0,1,0,1,2,428665,4587115
"2017S010461","7","Dl",2017,12,"Desembre",18,11,0,0,0,0,2,428713,4587166
"2017S001085","7","Dj",2017,2,"Febrer",9,19,0,1,0,1,4,429926,4587977
"2017S009089","7","Dv",2017,11,"Novembre",3,14,0,1,0,1,3,429356,4587925
"2017S000821","7","Dm",2017,1,"Gener",31,8,0,2,0,2,1,428981,4588642
"2017S007048","7","Dj",2017,8,"Agost",17,21,0,1,0,1,2,429350,4587796
"2017S009933","7","Dc",2017,11,"Novembre",29,5,0,0,0,0,2,429896,4586224
"2017S009840","7","Ds",2017,11,"Novembre",25,13,0,2,0,2,3,429224,4587887
"2017S009552","7","Dv",2017,11,"Novembre",17,13,0,3,0,3,4,429500,4587999
"2017S005339","7","Dg",2017,6,"Juny",18,18,0,1,0,1,2,429689,4588056
